INFO  | 04/10/2020 10:10:16 AM | File run_exp.py           | Line 26    | Writing log file to exp/GRAN\GRANMixtureBernoulli_transport_2020-Apr-10-10-10-16_14992\log_exp_14992.txt
INFO  | 04/10/2020 10:10:48 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0013 iteration 00000100 = 153.06625366210938
INFO  | 04/10/2020 10:10:50 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0014 iteration 00000110 = 151.78599548339844
INFO  | 04/10/2020 10:10:51 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0015 iteration 00000120 = 150.2430419921875
INFO  | 04/10/2020 10:10:52 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0017 iteration 00000130 = 148.40090942382812
INFO  | 04/10/2020 10:10:54 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0018 iteration 00000140 = 146.3293914794922
INFO  | 04/10/2020 10:10:55 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0019 iteration 00000150 = 144.03396606445312
INFO  | 04/10/2020 10:11:11 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0020 iteration 00000160 = 141.53497314453125
INFO  | 04/10/2020 10:11:11 AM | File gran_runner.py       | Line 284   | Saving Snapshot @ epoch 0020
INFO  | 04/10/2020 10:11:12 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0022 iteration 00000170 = 138.85154724121094
INFO  | 04/10/2020 10:11:14 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0023 iteration 00000180 = 136.06060791015625
INFO  | 04/10/2020 10:11:15 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0024 iteration 00000190 = 133.23721313476562
INFO  | 04/10/2020 10:11:16 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0025 iteration 00000200 = 130.4097442626953
INFO  | 04/10/2020 10:11:17 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0027 iteration 00000210 = 127.75716400146484
INFO  | 04/10/2020 10:11:19 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0028 iteration 00000220 = 125.37016296386719
INFO  | 04/10/2020 10:11:25 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0029 iteration 00000230 = 123.3097915649414
INFO  | 04/10/2020 10:11:27 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0030 iteration 00000240 = 121.7199935913086
INFO  | 04/10/2020 10:11:27 AM | File gran_runner.py       | Line 284   | Saving Snapshot @ epoch 0030
INFO  | 04/10/2020 10:11:28 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0032 iteration 00000250 = 120.53916931152344
INFO  | 04/10/2020 10:11:30 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0033 iteration 00000260 = 119.71067810058594
INFO  | 04/10/2020 10:11:31 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0034 iteration 00000270 = 119.21488189697266
INFO  | 04/10/2020 10:11:32 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0035 iteration 00000280 = 118.93704986572266
INFO  | 04/10/2020 10:11:34 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0037 iteration 00000290 = 118.77127838134766
INFO  | 04/10/2020 10:11:35 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0038 iteration 00000300 = 118.6640396118164
INFO  | 04/10/2020 10:11:37 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0039 iteration 00000310 = 118.58723449707031
INFO  | 04/10/2020 10:11:38 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0040 iteration 00000320 = 118.52613830566406
INFO  | 04/10/2020 10:11:38 AM | File gran_runner.py       | Line 284   | Saving Snapshot @ epoch 0040
INFO  | 04/10/2020 10:11:40 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0042 iteration 00000330 = 118.46961975097656
INFO  | 04/10/2020 10:11:41 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0043 iteration 00000340 = 118.4266586303711
INFO  | 04/10/2020 10:11:42 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0044 iteration 00000350 = 118.38162231445312
INFO  | 04/10/2020 10:11:44 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0045 iteration 00000360 = 118.34954833984375
INFO  | 04/10/2020 10:11:45 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0047 iteration 00000370 = 118.3040771484375
INFO  | 04/10/2020 10:11:46 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0048 iteration 00000380 = 118.27410125732422
INFO  | 04/10/2020 10:12:14 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0049 iteration 00000390 = 118.23473358154297
INFO  | 04/10/2020 10:12:15 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0050 iteration 00000400 = 118.20157623291016
INFO  | 04/10/2020 10:12:15 AM | File gran_runner.py       | Line 284   | Saving Snapshot @ epoch 0050
INFO  | 04/10/2020 10:12:17 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0052 iteration 00000410 = 118.17134857177734
INFO  | 04/10/2020 10:12:18 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0053 iteration 00000420 = 118.13842010498047
INFO  | 04/10/2020 10:12:20 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0054 iteration 00000430 = 118.09992218017578
INFO  | 04/10/2020 10:12:21 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0055 iteration 00000440 = 118.06674194335938
INFO  | 04/10/2020 10:12:22 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0057 iteration 00000450 = 118.03097534179688
INFO  | 04/10/2020 10:12:52 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0058 iteration 00000460 = 117.99658966064453
INFO  | 04/10/2020 10:12:54 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0059 iteration 00000470 = 117.9619369506836
INFO  | 04/10/2020 10:12:55 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0060 iteration 00000480 = 117.92717742919922
INFO  | 04/10/2020 10:12:55 AM | File gran_runner.py       | Line 284   | Saving Snapshot @ epoch 0060
INFO  | 04/10/2020 10:12:57 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0062 iteration 00000490 = 117.89089965820312
INFO  | 04/10/2020 10:12:58 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0063 iteration 00000500 = 117.85569763183594
INFO  | 04/10/2020 10:12:59 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0064 iteration 00000510 = 117.82032012939453
INFO  | 04/10/2020 10:13:01 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0065 iteration 00000520 = 117.78462219238281
INFO  | 04/10/2020 10:13:02 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0067 iteration 00000530 = 117.74834442138672
INFO  | 04/10/2020 10:13:04 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0068 iteration 00000540 = 117.7101058959961
INFO  | 04/10/2020 10:13:05 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0069 iteration 00000550 = 117.67182922363281
INFO  | 04/10/2020 10:13:06 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0070 iteration 00000560 = 117.62964630126953
INFO  | 04/10/2020 10:13:06 AM | File gran_runner.py       | Line 284   | Saving Snapshot @ epoch 0070
INFO  | 04/10/2020 10:13:08 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0072 iteration 00000570 = 117.58857727050781
