INFO  | 04/14/2020 04:08:13 PM | File run_exp.py           | Line 26    | Writing log file to exp/GRAN\GRANMixtureBernoulli_transport_2020-Apr-14-16-08-13_14872\log_exp_14872.txt
INFO  | 04/14/2020 04:08:13 PM | File run_exp.py           | Line 27    | Exp instance id = 14872
INFO  | 04/14/2020 04:08:13 PM | File run_exp.py           | Line 28    | Exp comment = None
INFO  | 04/14/2020 04:08:13 PM | File run_exp.py           | Line 29    | Config =
INFO  | 04/14/2020 04:08:13 PM | File gran_runner.py       | Line 139   | Train/val/test = 8/2/2
INFO  | 04/14/2020 04:08:13 PM | File gran_runner.py       | Line 152   | No Edges vs. Edges in training set = 2.0
INFO  | 04/14/2020 04:08:41 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0001 iteration 00000001 = 15.76519775390625
INFO  | 04/14/2020 04:08:42 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0001 iteration 00000002 = 15.759775161743164
INFO  | 04/14/2020 04:08:42 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0001 iteration 00000003 = 15.754915237426758
INFO  | 04/14/2020 04:08:42 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0001 iteration 00000004 = 15.750374794006348
INFO  | 04/14/2020 04:08:42 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0001 iteration 00000005 = 15.746126174926758
INFO  | 04/14/2020 04:08:42 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0001 iteration 00000006 = 15.742196083068848
INFO  | 04/14/2020 04:08:42 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0001 iteration 00000007 = 15.738261222839355
INFO  | 04/14/2020 04:08:43 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0001 iteration 00000008 = 15.734317779541016
INFO  | 04/14/2020 04:08:43 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0002 iteration 00000009 = 15.730440139770508
INFO  | 04/14/2020 04:08:43 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0002 iteration 00000010 = 15.726595878601074
INFO  | 04/14/2020 04:08:43 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0002 iteration 00000011 = 15.722768783569336
INFO  | 04/14/2020 04:08:43 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0002 iteration 00000012 = 15.718921661376953
INFO  | 04/14/2020 04:08:43 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0002 iteration 00000013 = 15.715084075927734
INFO  | 04/14/2020 04:08:44 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0002 iteration 00000014 = 15.711238861083984
INFO  | 04/14/2020 04:08:44 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0002 iteration 00000015 = 15.70722770690918
INFO  | 04/14/2020 04:08:44 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0002 iteration 00000016 = 15.703081130981445
INFO  | 04/14/2020 04:08:44 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0003 iteration 00000017 = 15.698824882507324
INFO  | 04/14/2020 04:08:44 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0003 iteration 00000018 = 15.694536209106445
INFO  | 04/14/2020 04:08:44 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0003 iteration 00000019 = 15.690189361572266
INFO  | 04/14/2020 04:08:45 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0003 iteration 00000020 = 15.685880661010742
INFO  | 04/14/2020 04:08:45 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0003 iteration 00000021 = 15.681476593017578
INFO  | 04/14/2020 04:08:45 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0003 iteration 00000022 = 15.676885604858398
INFO  | 04/14/2020 04:08:45 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0003 iteration 00000023 = 15.672121047973633
INFO  | 04/14/2020 04:08:45 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0003 iteration 00000024 = 15.667250633239746
INFO  | 04/14/2020 04:08:45 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0004 iteration 00000025 = 15.662322998046875
INFO  | 04/14/2020 04:08:46 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0004 iteration 00000026 = 15.657299995422363
INFO  | 04/14/2020 04:08:46 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0004 iteration 00000027 = 15.652191162109375
INFO  | 04/14/2020 04:08:46 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0004 iteration 00000028 = 15.646950721740723
INFO  | 04/14/2020 04:08:46 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0004 iteration 00000029 = 15.641575813293457
INFO  | 04/14/2020 04:08:46 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0004 iteration 00000030 = 15.636046409606934
INFO  | 04/14/2020 04:08:47 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0004 iteration 00000031 = 15.630446434020996
INFO  | 04/14/2020 04:08:47 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0004 iteration 00000032 = 15.624712944030762
INFO  | 04/14/2020 04:08:47 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0005 iteration 00000033 = 15.618860244750977
INFO  | 04/14/2020 04:08:47 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0005 iteration 00000034 = 15.612903594970703
INFO  | 04/14/2020 04:08:47 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0005 iteration 00000035 = 15.60682487487793
