INFO  | 04/09/2020 11:55:00 AM | File run_exp.py           | Line 26    | Writing log file to exp/GRAN\GRANMixtureBernoulli_transport_2020-Apr-09-11-54-59_15764\log_exp_15764.txt
INFO  | 04/09/2020 11:55:15 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0013 iteration 00000100 = 4.018988609313965
INFO  | 04/09/2020 11:55:16 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0014 iteration 00000110 = 3.8805222511291504
INFO  | 04/09/2020 11:55:18 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0015 iteration 00000120 = 3.745785713195801
INFO  | 04/09/2020 11:55:19 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0017 iteration 00000130 = 3.623311996459961
INFO  | 04/09/2020 11:55:20 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0018 iteration 00000140 = 3.526519775390625
INFO  | 04/09/2020 11:55:21 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0019 iteration 00000150 = 3.4595961570739746
INFO  | 04/09/2020 11:55:23 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0020 iteration 00000160 = 3.4210405349731445
INFO  | 04/09/2020 11:55:23 AM | File gran_runner.py       | Line 286   | Saving Snapshot @ epoch 0020
INFO  | 04/09/2020 11:55:24 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0022 iteration 00000170 = 3.403416156768799
INFO  | 04/09/2020 11:55:25 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0023 iteration 00000180 = 3.3941545486450195
INFO  | 04/09/2020 11:55:26 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0024 iteration 00000190 = 3.3853397369384766
INFO  | 04/09/2020 11:55:28 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0025 iteration 00000200 = 3.3761208057403564
INFO  | 04/09/2020 11:55:29 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0027 iteration 00000210 = 3.3670547008514404
INFO  | 04/09/2020 11:55:30 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0028 iteration 00000220 = 3.358128309249878
INFO  | 04/09/2020 11:55:31 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0029 iteration 00000230 = 3.3491952419281006
INFO  | 04/09/2020 11:55:33 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0030 iteration 00000240 = 3.340242862701416
INFO  | 04/09/2020 11:55:33 AM | File gran_runner.py       | Line 286   | Saving Snapshot @ epoch 0030
INFO  | 04/09/2020 11:55:35 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0032 iteration 00000250 = 3.331239700317383
INFO  | 04/09/2020 11:55:37 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0033 iteration 00000260 = 3.3220553398132324
INFO  | 04/09/2020 11:55:39 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0034 iteration 00000270 = 3.3128175735473633
INFO  | 04/09/2020 11:55:41 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0035 iteration 00000280 = 3.303670644760132
INFO  | 04/09/2020 11:55:42 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0037 iteration 00000290 = 3.2946441173553467
INFO  | 04/09/2020 11:55:43 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0038 iteration 00000300 = 3.285788059234619
INFO  | 04/09/2020 11:55:45 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0039 iteration 00000310 = 3.2770543098449707
INFO  | 04/09/2020 11:55:46 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0040 iteration 00000320 = 3.268533706665039
INFO  | 04/09/2020 11:55:46 AM | File gran_runner.py       | Line 286   | Saving Snapshot @ epoch 0040
INFO  | 04/09/2020 11:55:48 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0042 iteration 00000330 = 3.26033353805542
INFO  | 04/09/2020 11:55:49 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0043 iteration 00000340 = 3.252509117126465
INFO  | 04/09/2020 11:55:50 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0044 iteration 00000350 = 3.2450978755950928
INFO  | 04/09/2020 11:55:52 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0045 iteration 00000360 = 3.2381339073181152
INFO  | 04/09/2020 11:55:53 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0047 iteration 00000370 = 3.2316441535949707
INFO  | 04/09/2020 11:55:54 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0048 iteration 00000380 = 3.225633144378662
INFO  | 04/09/2020 11:55:56 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0049 iteration 00000390 = 3.2200639247894287
INFO  | 04/09/2020 11:55:57 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0050 iteration 00000400 = 3.2150120735168457
INFO  | 04/09/2020 11:55:57 AM | File gran_runner.py       | Line 286   | Saving Snapshot @ epoch 0050
INFO  | 04/09/2020 11:55:59 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0052 iteration 00000410 = 3.2104854583740234
INFO  | 04/09/2020 11:56:00 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0053 iteration 00000420 = 3.2064690589904785
INFO  | 04/09/2020 11:56:02 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0054 iteration 00000430 = 3.2029380798339844
INFO  | 04/09/2020 11:56:04 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0055 iteration 00000440 = 3.199861764907837
INFO  | 04/09/2020 11:56:05 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0057 iteration 00000450 = 3.1972036361694336
INFO  | 04/09/2020 11:56:07 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0058 iteration 00000460 = 3.1949257850646973
INFO  | 04/09/2020 11:56:08 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0059 iteration 00000470 = 3.192991256713867
INFO  | 04/09/2020 11:56:10 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0060 iteration 00000480 = 3.1913580894470215
INFO  | 04/09/2020 11:56:10 AM | File gran_runner.py       | Line 286   | Saving Snapshot @ epoch 0060
INFO  | 04/09/2020 11:56:11 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0062 iteration 00000490 = 3.1899867057800293
INFO  | 04/09/2020 11:56:13 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0063 iteration 00000500 = 3.188840866088867
INFO  | 04/09/2020 11:56:14 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0064 iteration 00000510 = 3.187886953353882
INFO  | 04/09/2020 11:56:16 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0065 iteration 00000520 = 3.187093734741211
INFO  | 04/09/2020 11:56:19 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0067 iteration 00000530 = 3.186436653137207
INFO  | 04/09/2020 11:56:21 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0068 iteration 00000540 = 3.1858925819396973
INFO  | 04/09/2020 11:56:22 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0069 iteration 00000550 = 3.1854422092437744
INFO  | 04/09/2020 11:56:23 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0070 iteration 00000560 = 3.1850690841674805
INFO  | 04/09/2020 11:56:23 AM | File gran_runner.py       | Line 286   | Saving Snapshot @ epoch 0070
INFO  | 04/09/2020 11:56:25 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0072 iteration 00000570 = 3.1847591400146484
INFO  | 04/09/2020 11:56:27 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0073 iteration 00000580 = 3.1845011711120605
INFO  | 04/09/2020 11:56:28 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0074 iteration 00000590 = 3.1842868328094482
INFO  | 04/09/2020 11:56:29 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0075 iteration 00000600 = 3.184107780456543
INFO  | 04/09/2020 11:56:31 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0077 iteration 00000610 = 3.1839568614959717
INFO  | 04/09/2020 11:56:32 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0078 iteration 00000620 = 3.183828592300415
INFO  | 04/09/2020 11:56:33 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0079 iteration 00000630 = 3.1837189197540283
INFO  | 04/09/2020 11:56:35 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0080 iteration 00000640 = 3.183624267578125
INFO  | 04/09/2020 11:56:35 AM | File gran_runner.py       | Line 286   | Saving Snapshot @ epoch 0080
INFO  | 04/09/2020 11:56:36 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0082 iteration 00000650 = 3.1835415363311768
INFO  | 04/09/2020 11:56:38 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0083 iteration 00000660 = 3.183469295501709
INFO  | 04/09/2020 11:56:39 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0084 iteration 00000670 = 3.1834046840667725
INFO  | 04/09/2020 11:56:40 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0085 iteration 00000680 = 3.18334698677063
INFO  | 04/09/2020 11:56:42 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0087 iteration 00000690 = 3.1832947731018066
INFO  | 04/09/2020 11:56:43 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0088 iteration 00000700 = 3.183246612548828
INFO  | 04/09/2020 11:56:44 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0089 iteration 00000710 = 3.1832032203674316
INFO  | 04/09/2020 11:56:46 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0090 iteration 00000720 = 3.1831626892089844
INFO  | 04/09/2020 11:56:46 AM | File gran_runner.py       | Line 286   | Saving Snapshot @ epoch 0090
INFO  | 04/09/2020 11:56:48 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0092 iteration 00000730 = 3.1831247806549072
INFO  | 04/09/2020 11:56:50 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0093 iteration 00000740 = 3.1830897331237793
INFO  | 04/09/2020 11:56:51 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0094 iteration 00000750 = 3.183056592941284
INFO  | 04/09/2020 11:56:52 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0095 iteration 00000760 = 3.183025360107422
INFO  | 04/09/2020 11:56:54 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0097 iteration 00000770 = 3.1829960346221924
INFO  | 04/09/2020 11:56:55 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0098 iteration 00000780 = 3.1829686164855957
INFO  | 04/09/2020 11:56:56 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0099 iteration 00000790 = 3.1829419136047363
INFO  | 04/09/2020 11:56:58 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0100 iteration 00000800 = 3.182917594909668
INFO  | 04/09/2020 11:56:58 AM | File gran_runner.py       | Line 286   | Saving Snapshot @ epoch 0100
INFO  | 04/09/2020 11:56:59 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0102 iteration 00000810 = 3.182894229888916
INFO  | 04/09/2020 11:57:01 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0103 iteration 00000820 = 3.1828722953796387
INFO  | 04/09/2020 11:57:02 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0104 iteration 00000830 = 3.1828510761260986
INFO  | 04/09/2020 11:57:03 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0105 iteration 00000840 = 3.182831287384033
INFO  | 04/09/2020 11:57:05 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0107 iteration 00000850 = 3.1828129291534424
INFO  | 04/09/2020 11:57:06 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0108 iteration 00000860 = 3.1827950477600098
INFO  | 04/09/2020 11:57:07 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0109 iteration 00000870 = 3.1827783584594727
INFO  | 04/09/2020 11:57:09 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0110 iteration 00000880 = 3.182762622833252
INFO  | 04/09/2020 11:57:09 AM | File gran_runner.py       | Line 286   | Saving Snapshot @ epoch 0110
INFO  | 04/09/2020 11:57:10 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0112 iteration 00000890 = 3.1827473640441895
