INFO  | 04/09/2020 04:48:12 PM | File run_exp.py           | Line 26    | Writing log file to exp/GRAN\GRANMixtureBernoulli_transport_2020-Apr-09-16-48-12_16080\log_exp_16080.txt
INFO  | 04/09/2020 04:48:12 PM | File run_exp.py           | Line 27    | Exp instance id = 16080
INFO  | 04/09/2020 04:48:12 PM | File run_exp.py           | Line 28    | Exp comment = None
INFO  | 04/09/2020 04:48:12 PM | File run_exp.py           | Line 29    | Config =
INFO  | 04/09/2020 04:48:12 PM | File gran_runner.py       | Line 139   | Train/val/test = 8/2/2
INFO  | 04/09/2020 04:48:12 PM | File gran_runner.py       | Line 152   | No Edges vs. Edges in training set = 2.0
INFO  | 04/09/2020 04:48:16 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0001 iteration 00000001 = 1.315016269683838
INFO  | 04/09/2020 04:48:18 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0002 iteration 00000010 = 1.3121578693389893
INFO  | 04/09/2020 04:48:20 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0003 iteration 00000020 = 1.3085966110229492
INFO  | 04/09/2020 04:48:23 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0004 iteration 00000030 = 1.3035590648651123
INFO  | 04/09/2020 04:48:25 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0005 iteration 00000040 = 1.294954538345337
INFO  | 04/09/2020 04:48:28 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0007 iteration 00000050 = 1.2771382331848145
INFO  | 04/09/2020 04:48:30 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0008 iteration 00000060 = 1.2374852895736694
INFO  | 04/09/2020 04:48:32 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0009 iteration 00000070 = 1.1570757627487183
INFO  | 04/09/2020 04:48:35 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0010 iteration 00000080 = 1.0334444046020508
INFO  | 04/09/2020 04:48:35 PM | File gran_runner.py       | Line 286   | Saving Snapshot @ epoch 0010
INFO  | 04/09/2020 04:48:37 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0012 iteration 00000090 = 0.9356589317321777
INFO  | 04/09/2020 04:48:39 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0013 iteration 00000100 = 0.8859916925430298
INFO  | 04/09/2020 04:48:42 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0014 iteration 00000110 = 0.8527438640594482
INFO  | 04/09/2020 04:48:45 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0015 iteration 00000120 = 0.8323397636413574
INFO  | 04/09/2020 04:48:47 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0017 iteration 00000130 = 0.816045880317688
INFO  | 04/09/2020 04:48:49 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0018 iteration 00000140 = 0.802140474319458
INFO  | 04/09/2020 04:48:51 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0019 iteration 00000150 = 0.7897211313247681
INFO  | 04/09/2020 04:48:53 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0020 iteration 00000160 = 0.7781037092208862
INFO  | 04/09/2020 04:48:53 PM | File gran_runner.py       | Line 286   | Saving Snapshot @ epoch 0020
INFO  | 04/09/2020 04:48:55 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0022 iteration 00000170 = 0.7671524882316589
