INFO  | 04/09/2020 12:00:37 PM | File run_exp.py           | Line 26    | Writing log file to exp/GRAN\GRANMixtureBernoulli_transport_2020-Apr-09-12-00-37_11552\log_exp_11552.txt
INFO  | 04/09/2020 12:00:37 PM | File run_exp.py           | Line 27    | Exp instance id = 11552
INFO  | 04/09/2020 12:00:37 PM | File run_exp.py           | Line 28    | Exp comment = None
INFO  | 04/09/2020 12:00:37 PM | File run_exp.py           | Line 29    | Config =
INFO  | 04/09/2020 12:00:37 PM | File gran_runner.py       | Line 139   | Train/val/test = 8/2/2
INFO  | 04/09/2020 12:00:37 PM | File gran_runner.py       | Line 152   | No Edges vs. Edges in training set = 2.0
INFO  | 04/09/2020 12:00:40 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0001 iteration 00000001 = 1.3198530673980713
INFO  | 04/09/2020 12:00:41 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0002 iteration 00000010 = 1.3070800304412842
INFO  | 04/09/2020 12:00:42 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0003 iteration 00000020 = 1.2941631078720093
INFO  | 04/09/2020 12:00:44 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0004 iteration 00000030 = 1.282145380973816
INFO  | 04/09/2020 12:00:45 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0005 iteration 00000040 = 1.2683079242706299
INFO  | 04/09/2020 12:00:46 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0007 iteration 00000050 = 1.2522847652435303
INFO  | 04/09/2020 12:00:48 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0008 iteration 00000060 = 1.2334702014923096
INFO  | 04/09/2020 12:00:49 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0009 iteration 00000070 = 1.2116520404815674
INFO  | 04/09/2020 12:00:50 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0010 iteration 00000080 = 1.1866661310195923
INFO  | 04/09/2020 12:00:50 PM | File gran_runner.py       | Line 286   | Saving Snapshot @ epoch 0010
INFO  | 04/09/2020 12:00:52 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0012 iteration 00000090 = 1.15854012966156
INFO  | 04/09/2020 12:00:53 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0013 iteration 00000100 = 1.1282014846801758
INFO  | 04/09/2020 12:00:55 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0014 iteration 00000110 = 1.0974868535995483
INFO  | 04/09/2020 12:00:56 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0015 iteration 00000120 = 1.0687626600265503
