INFO  | 04/15/2020 11:30:32 AM | File run_exp.py           | Line 26    | Writing log file to exp/GRAN\GRANMixtureBernoulli_transport_2020-Apr-15-11-30-32_19116\log_exp_19116.txt
INFO  | 04/15/2020 11:33:34 AM | File gran_runner.py       | Line 286   | Saving Snapshot @ epoch 0090
INFO  | 04/15/2020 11:33:41 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0094 iteration 00000750 = 0.000697877025231719
INFO  | 04/15/2020 11:33:53 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0100 iteration 00000800 = 0.0006090559181757271
INFO  | 04/15/2020 11:33:53 AM | File gran_runner.py       | Line 286   | Saving Snapshot @ epoch 0100
INFO  | 04/15/2020 11:34:05 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0107 iteration 00000850 = 0.0006173562142066658
INFO  | 04/15/2020 11:34:12 AM | File gran_runner.py       | Line 286   | Saving Snapshot @ epoch 0110
INFO  | 04/15/2020 11:34:16 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0113 iteration 00000900 = 0.0005888055893592536
INFO  | 04/15/2020 11:34:27 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0119 iteration 00000950 = 0.0007752867531962693
INFO  | 04/15/2020 11:34:29 AM | File gran_runner.py       | Line 286   | Saving Snapshot @ epoch 0120
INFO  | 04/15/2020 11:34:38 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0125 iteration 00001000 = 0.0004763240576721728
INFO  | 04/15/2020 11:34:47 AM | File gran_runner.py       | Line 286   | Saving Snapshot @ epoch 0130
INFO  | 04/15/2020 11:34:49 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0132 iteration 00001050 = 0.8293088674545288
INFO  | 04/15/2020 11:35:00 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0138 iteration 00001100 = 0.5241280198097229
INFO  | 04/15/2020 11:35:05 AM | File gran_runner.py       | Line 286   | Saving Snapshot @ epoch 0140
INFO  | 04/15/2020 11:35:12 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0144 iteration 00001150 = 0.4850371181964874
INFO  | 04/15/2020 11:35:23 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0150 iteration 00001200 = 0.4316754937171936
INFO  | 04/15/2020 11:35:23 AM | File gran_runner.py       | Line 286   | Saving Snapshot @ epoch 0150
INFO  | 04/15/2020 11:35:34 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0157 iteration 00001250 = 0.3658904433250427
INFO  | 04/15/2020 11:35:41 AM | File gran_runner.py       | Line 286   | Saving Snapshot @ epoch 0160
INFO  | 04/15/2020 11:35:46 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0163 iteration 00001300 = 0.2952749729156494
INFO  | 04/15/2020 11:35:57 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0169 iteration 00001350 = 0.21870467066764832
INFO  | 04/15/2020 11:35:59 AM | File gran_runner.py       | Line 286   | Saving Snapshot @ epoch 0170
INFO  | 04/15/2020 11:36:09 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0175 iteration 00001400 = 0.226559579372406
INFO  | 04/15/2020 11:36:18 AM | File gran_runner.py       | Line 286   | Saving Snapshot @ epoch 0180
INFO  | 04/15/2020 11:36:20 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0182 iteration 00001450 = 0.16030576825141907
INFO  | 04/15/2020 11:36:31 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0188 iteration 00001500 = 0.12323357909917831
INFO  | 04/15/2020 11:36:36 AM | File gran_runner.py       | Line 286   | Saving Snapshot @ epoch 0190
INFO  | 04/15/2020 11:36:44 AM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0194 iteration 00001550 = 0.09061179310083389
