INFO  | 04/09/2020 04:45:04 PM | File run_exp.py           | Line 26    | Writing log file to exp/GRAN\GRANMixtureBernoulli_transport_2020-Apr-09-16-45-04_20600\log_exp_20600.txt
INFO  | 04/09/2020 04:45:04 PM | File run_exp.py           | Line 27    | Exp instance id = 20600
INFO  | 04/09/2020 04:45:04 PM | File run_exp.py           | Line 28    | Exp comment = None
INFO  | 04/09/2020 04:45:04 PM | File run_exp.py           | Line 29    | Config =
INFO  | 04/09/2020 04:45:04 PM | File gran_runner.py       | Line 139   | Train/val/test = 8/2/2
INFO  | 04/09/2020 04:45:04 PM | File gran_runner.py       | Line 152   | No Edges vs. Edges in training set = 2.0
INFO  | 04/09/2020 04:45:08 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0001 iteration 00000001 = 1.3198530673980713
INFO  | 04/09/2020 04:45:10 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0002 iteration 00000010 = 1.3070800304412842
INFO  | 04/09/2020 04:45:13 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0003 iteration 00000020 = 1.2941631078720093
INFO  | 04/09/2020 04:45:15 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0004 iteration 00000030 = 1.282145380973816
INFO  | 04/09/2020 04:45:17 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0005 iteration 00000040 = 1.2683079242706299
INFO  | 04/09/2020 04:45:20 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0007 iteration 00000050 = 1.2522847652435303
INFO  | 04/09/2020 04:45:22 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0008 iteration 00000060 = 1.2334702014923096
INFO  | 04/09/2020 04:45:25 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0009 iteration 00000070 = 1.2116520404815674
INFO  | 04/09/2020 04:45:28 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0010 iteration 00000080 = 1.1866662502288818
INFO  | 04/09/2020 04:45:28 PM | File gran_runner.py       | Line 286   | Saving Snapshot @ epoch 0010
INFO  | 04/09/2020 04:45:31 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0012 iteration 00000090 = 1.15854012966156
INFO  | 04/09/2020 04:45:33 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0013 iteration 00000100 = 1.1282014846801758
INFO  | 04/09/2020 04:45:35 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0014 iteration 00000110 = 1.0974868535995483
INFO  | 04/09/2020 04:45:38 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0015 iteration 00000120 = 1.0687627792358398
INFO  | 04/09/2020 04:45:40 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0017 iteration 00000130 = 1.0438605546951294
INFO  | 04/09/2020 04:45:44 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0018 iteration 00000140 = 1.0246938467025757
INFO  | 04/09/2020 04:45:47 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0019 iteration 00000150 = 1.0113991498947144
INFO  | 04/09/2020 04:45:49 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0020 iteration 00000160 = 1.0033056735992432
INFO  | 04/09/2020 04:45:49 PM | File gran_runner.py       | Line 286   | Saving Snapshot @ epoch 0020
INFO  | 04/09/2020 04:45:52 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0022 iteration 00000170 = 0.9989240169525146
INFO  | 04/09/2020 04:45:55 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0023 iteration 00000180 = 0.9961684346199036
INFO  | 04/09/2020 04:45:57 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0024 iteration 00000190 = 0.99370938539505
INFO  | 04/09/2020 04:45:59 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0025 iteration 00000200 = 0.991324782371521
INFO  | 04/09/2020 04:46:03 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0027 iteration 00000210 = 0.9890597462654114
INFO  | 04/09/2020 04:46:06 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0028 iteration 00000220 = 0.9868817329406738
INFO  | 04/09/2020 04:46:09 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0029 iteration 00000230 = 0.9847425818443298
INFO  | 04/09/2020 04:46:12 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0030 iteration 00000240 = 0.982637882232666
INFO  | 04/09/2020 04:46:12 PM | File gran_runner.py       | Line 286   | Saving Snapshot @ epoch 0030
INFO  | 04/09/2020 04:46:14 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0032 iteration 00000250 = 0.9805614948272705
INFO  | 04/09/2020 04:46:17 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0033 iteration 00000260 = 0.9784835577011108
INFO  | 04/09/2020 04:46:19 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0034 iteration 00000270 = 0.976406455039978
