INFO  | 04/14/2020 04:31:08 PM | File run_exp.py           | Line 26    | Writing log file to exp/GRAN\GRANMixtureBernoulli_transport_2020-Apr-14-16-31-08_15480\log_exp_15480.txt
INFO  | 04/14/2020 04:31:08 PM | File run_exp.py           | Line 27    | Exp instance id = 15480
INFO  | 04/14/2020 04:31:08 PM | File run_exp.py           | Line 28    | Exp comment = None
INFO  | 04/14/2020 04:31:08 PM | File run_exp.py           | Line 29    | Config =
INFO  | 04/14/2020 04:31:08 PM | File gran_runner.py       | Line 139   | Train/val/test = 8/2/2
INFO  | 04/14/2020 04:31:08 PM | File gran_runner.py       | Line 152   | No Edges vs. Edges in training set = 2.0
INFO  | 04/14/2020 04:31:11 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0001 iteration 00000001 = 15.771726608276367
INFO  | 04/14/2020 04:31:18 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0007 iteration 00000050 = 9.322257995605469
INFO  | 04/14/2020 04:31:23 PM | File gran_runner.py       | Line 286   | Saving Snapshot @ epoch 0010
INFO  | 04/14/2020 04:31:27 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0013 iteration 00000100 = 8.313610076904297
INFO  | 04/14/2020 04:31:34 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0019 iteration 00000150 = 8.203262329101562
INFO  | 04/14/2020 04:31:36 PM | File gran_runner.py       | Line 286   | Saving Snapshot @ epoch 0020
INFO  | 04/14/2020 04:31:42 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0025 iteration 00000200 = 8.040822982788086
INFO  | 04/14/2020 04:31:50 PM | File gran_runner.py       | Line 286   | Saving Snapshot @ epoch 0030
INFO  | 04/14/2020 04:31:52 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0032 iteration 00000250 = 7.522481918334961
INFO  | 04/14/2020 04:32:02 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0038 iteration 00000300 = 6.848473072052002
INFO  | 04/14/2020 04:32:06 PM | File gran_runner.py       | Line 286   | Saving Snapshot @ epoch 0040
INFO  | 04/14/2020 04:32:14 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0044 iteration 00000350 = 4.604555606842041
INFO  | 04/14/2020 04:32:23 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0050 iteration 00000400 = 0.2771320343017578
INFO  | 04/14/2020 04:32:23 PM | File gran_runner.py       | Line 286   | Saving Snapshot @ epoch 0050
