INFO  | 04/14/2020 02:56:25 PM | File run_exp.py           | Line 26    | Writing log file to exp/GRAN\GRANMixtureBernoulli_transport_2020-Apr-14-14-56-25_15484\log_exp_15484.txt
INFO  | 04/14/2020 02:56:25 PM | File run_exp.py           | Line 27    | Exp instance id = 15484
INFO  | 04/14/2020 02:56:25 PM | File run_exp.py           | Line 28    | Exp comment = None
INFO  | 04/14/2020 02:56:25 PM | File run_exp.py           | Line 29    | Config =
INFO  | 04/14/2020 02:56:25 PM | File gran_runner.py       | Line 139   | Train/val/test = 8/2/2
INFO  | 04/14/2020 02:56:25 PM | File gran_runner.py       | Line 152   | No Edges vs. Edges in training set = 2.0
INFO  | 04/14/2020 02:56:29 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0001 iteration 00000001 = 16.498077392578125
INFO  | 04/14/2020 02:56:41 PM | File gran_runner.py       | Line 286   | Saving Snapshot @ epoch 0010
INFO  | 04/14/2020 02:56:44 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0013 iteration 00000100 = 15.893098831176758
INFO  | 04/14/2020 02:56:53 PM | File gran_runner.py       | Line 286   | Saving Snapshot @ epoch 0020
INFO  | 04/14/2020 02:56:59 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0025 iteration 00000200 = 14.102057456970215
INFO  | 04/14/2020 02:57:05 PM | File gran_runner.py       | Line 286   | Saving Snapshot @ epoch 0030
INFO  | 04/14/2020 02:57:15 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0038 iteration 00000300 = 8.793855667114258
INFO  | 04/14/2020 02:57:18 PM | File gran_runner.py       | Line 286   | Saving Snapshot @ epoch 0040
INFO  | 04/14/2020 02:57:31 PM | File gran_runner.py       | Line 282   | NLL Loss @ epoch 0050 iteration 00000400 = 5.192092418670654
INFO  | 04/14/2020 02:57:31 PM | File gran_runner.py       | Line 286   | Saving Snapshot @ epoch 0050
INFO  | 04/14/2020 02:57:46 PM | File gran_runner.py       | Line 286   | Saving Snapshot @ epoch 0060
